HYBAS_ID,station_id,DATE,Q
1040760280,208588,2004,2257.48247297297
1040760280,208588,2005,2489.24504054054
1040760280,208588,2006,2392.14028378378
1040760280,208588,2007,3019.42501351351
1040760280,208588,2008,3142.01467567568
1040760280,208588,2009,2853.74941891892
1040760280,208588,2010,2874.68348648649
1040760280,208588,2011,2369.0475
1040760280,208588,2012,3573.64512162162
1040760280,208588,2013,2427.98921621622
1040760280,208588,2014,2452.33425675676
1040760280,208588,2015,2817.0692027027
1040760280,208588,2016,2539.57121621622
1040760280,208588,2017,2876.35686486486
1040760280,208588,2018,2496.74864864865
1040760280,208588,2019,2210.96744594595
1040760280,208588,2020,5400.44498648649
1040760280,208588,2021,2688.63248648649
1040760280,208588,2022,3164.88877027027
1040760280,208588,2023,2309.01744594595
1040760280,208588,2024,4614.89110810811
1040641660,208682,1981,2887.30367123288
1040641660,208682,1982,2326.45590410959
1040641660,208682,1983,1994.38156164384
1040641660,208682,1984,1589.76738356164
1040641660,208682,1985,3017.33424657534
1040641660,208682,1986,2880.46106849315
1040641660,208682,1987,2948.75639726027
1040641660,208682,1988,4025.22008219178
1040641660,208682,1989,4042.36868493151
1040641660,208682,1990,3479.46852054795
1040641660,208682,1991,3365.82584931507
1040641660,208682,1992,3423.66738356164
1040641660,208682,1993,3244.17109589041
1040641660,208682,1994,5107.99134246575
1040641660,208682,1995,4887.69706849315
1040641660,208682,1996,4944.46004109589
1040641660,208682,1997,4519.01580821918
1040641660,208682,1998,4242.85042465753
1040641660,208682,1999,5633.26261643836
1040641660,208682,2000,4026.21498630137
1040641660,208682,2001,3264.128
1040641660,208682,2002,2881.35710958904
1040641660,208682,2003,3477.53804109589
1040641660,208682,2004,2393.73276712329
1040641660,208682,2005,1575.17164383562
1040641660,208682,2006,2962.97530136986
1040641660,208682,2007,3191.1498630137
1040641660,208682,2008,4511.98002739726
1040641660,208682,2009,3743.85854794521
1040641660,208682,2010,4449.45608219178
1040641660,208682,2011,3943.53249315068
1040641660,208682,2012,4517.8834109589
1040641660,208682,2013,4143.01273972603
1040641660,208682,2014,4461.38194520548
1040641660,208682,2015,2714.73960273973
1040641660,208682,2016,3738.85002739726
1040641660,208682,2017,3278.05631506849
1040641660,208682,2018,4382.92995890411
1040641660,208682,2019,5664.69182191781
1040641660,208682,2020,5609.09980821918
1040641660,208682,2021,5109.25847945205
1040641660,208682,2022,4874.2122739726
1040641660,208682,2023,4228.82949315069
1040641660,208682,2024,6509.98010958904
1040873640,209937,1981,935.597633802817
1040873640,209937,1982,648.495450704225
1040873640,209937,1983,301.030253521127
1040873640,209937,1984,828.446746478873
1040873640,209937,1985,1659.74750704225
1040873640,209937,1986,1131.25870422535
1040873640,209937,1987,1924.8216056338
1040873640,209937,1988,1623.67018309859
